Id,MSSubClass,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,YearsSinceRemod,TotalBath,TotalPorchSF,TotalSF,OverallQual_SF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_Missing,Alley_Pave,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE
456,20,80.0,9.169622538697624,Reg,Lvl,AllPub,Inside,Gtl,7,6,1973,1973,CompShg,HdBoard,HdBoard,320.0,3,4,CBlock,4,4,No,ALQ,916,Unf,0,326,1242,GasA,1,Y,SBrkr,1242,0,0,7.125283091510712,0,0,1,1,3,1,3,6,Typ,1,Attchd,1973.0,Unf,2,528,5,5,Y,0,0,0,0,0,0,3,2,Missing,0,9,2007,WD,Normal,12.075400019877522,34,34,1.5,0,2484,8694.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
457,70,34.0,8.427706024914702,Reg,Lvl,AllPub,Inside,Gtl,5,5,1916,1950,CompShg,AsbShng,AsbShng,0.0,3,4,BrkTil,4,4,No,Unf,0,Unf,0,624,624,GasA,1,N,SBrkr,624,720,0,7.20414929203594,0,0,1,0,4,1,3,7,Typ,0,Detchd,1916.0,Unf,3,513,1,1,Y,0,0,96,0,0,0,3,2,Missing,0,5,2008,COD,Abnorml,11.49273296168228,92,58,1.0,96,1968,6720.0,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
458,20,69.0,9.779878201821504,IR1,Low,AllPub,CulDSac,Mod,4,6,1954,1994,Tar&Grv,Plywood,Plywood,0.0,3,4,CBlock,2,4,Gd,BLQ,1116,Unf,0,248,1364,GasA,0,Y,SBrkr,1663,0,0,7.416979621381154,1,0,1,0,2,1,2,6,Min1,2,Attchd,1954.0,Fin,2,529,5,5,Y,224,137,0,0,0,0,3,2,Missing,0,3,2008,WD,Normal,12.45293662970407,54,14,2.0,137,3027,6652.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
459,70,69.0,8.537191877922927,Reg,Lvl,AllPub,Inside,Gtl,8,7,1925,1996,CompShg,Stucco,Wd Shng,0.0,3,2,PConc,4,4,No,Unf,0,Unf,0,588,588,GasA,1,Y,SBrkr,833,833,0,7.418780882750794,0,0,1,0,3,1,2,7,Typ,1,Detchd,1925.0,Unf,1,228,5,5,Y,192,63,0,0,0,0,3,3,Missing,0,6,2008,WD,Normal,11.989165855127435,83,12,1.0,63,2254,13328.0,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
460,50,69.0,8.855948534052018,IR1,Bnk,AllPub,Corner,Gtl,5,4,1950,1950,CompShg,MetalSd,MetalSd,161.0,3,4,CBlock,4,4,No,LwQ,185,Unf,0,524,709,GasA,4,Y,SBrkr,979,224,0,7.093404625868766,1,0,1,0,3,1,2,5,Typ,1,Detchd,1950.0,Unf,1,352,5,5,Y,0,0,248,0,0,0,3,2,Missing,0,7,2009,WD,Normal,11.60824473564232,59,59,2.0,248,1912,6015.0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
461,60,75.0,8.987821625430815,IR1,Lvl,AllPub,Inside,Gtl,8,5,2009,2009,CompShg,VinylSd,VinylSd,110.0,2,4,PConc,2,4,No,GLQ,544,Unf,0,288,832,GasA,0,Y,SBrkr,832,1103,0,7.568379267836522,1,0,2,1,3,1,3,8,Typ,0,BuiltIn,2009.0,Fin,2,552,5,5,Y,0,150,0,0,0,0,3,2,Missing,0,12,2009,New,Partial,12.481565733211925,0,0,3.5,150,2767,15480.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
462,70,60.0,8.881975184248867,Reg,Lvl,AllPub,Inside,Gtl,7,9,1936,2007,CompShg,Wd Sdng,Wd Sdng,0.0,2,2,PConc,2,1,No,ALQ,350,BLQ,210,0,560,GasA,0,Y,SBrkr,575,560,0,7.035268599281097,1,0,1,0,3,1,2,6,Typ,0,Detchd,1971.0,RFn,2,576,5,5,Y,256,0,0,0,0,0,3,3,Missing,0,4,2009,WD,Normal,11.951186847493476,73,2,2.0,0,1695,7945.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
463,20,60.0,9.021839764105511,IR1,Lvl,AllPub,Inside,Gtl,5,5,1965,1965,CompShg,MetalSd,MetalSd,0.0,3,4,CBlock,4,4,No,Rec,553,BLQ,311,0,864,GasA,2,Y,SBrkr,864,0,0,6.762729506931879,0,0,1,0,3,1,3,5,Typ,1,Detchd,1965.0,Unf,1,360,5,5,Y,0,0,236,0,0,0,3,1,Missing,0,12,2009,WD,Normal,11.04106411122238,44,44,1.0,236,1728,4320.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
464,70,74.0,9.391744841707654,IR1,HLS,AllPub,Inside,Mod,6,7,1934,1995,CompShg,Stucco,Stucco,0.0,3,4,CBlock,4,4,No,LwQ,326,Unf,0,389,715,GasA,1,Y,FuseA,849,811,0,7.415175109613295,0,0,1,1,3,1,3,6,Typ,1,Detchd,1939.0,Unf,1,240,5,5,Y,0,0,0,0,0,0,3,2,Missing,0,8,2008,WD,Normal,12.147919030759663,74,13,1.5,0,2375,9960.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
465,20,60.0,9.039670667922676,Reg,HLS,AllPub,Inside,Mod,5,5,1978,1978,CompShg,HdBoard,HdBoard,136.0,3,4,CBlock,2,4,No,Rec,616,Unf,0,424,1040,GasA,4,Y,SBrkr,1040,0,0,6.947937068614969,0,0,2,0,3,1,3,5,Typ,0,Missing,1980.0,Missing,0,0,3,3,Y,0,0,0,0,0,0,3,2,Missing,0,8,2009,WD,Normal,11.728044909070784,31,31,2.0,0,2080,5200.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
466,120,69.0,8.030409562130485,Reg,Lvl,AllPub,Inside,Gtl,7,5,2004,2004,CompShg,VinylSd,VinylSd,18.0,2,4,PConc,2,4,No,Unf,0,Unf,0,1375,1375,GasA,0,Y,SBrkr,1414,0,0,7.254884810077338,0,0,2,0,2,1,2,6,Typ,1,Attchd,2004.0,Fin,2,398,5,5,Y,144,20,0,0,0,0,3,2,Missing,0,5,2006,WD,Normal,12.093693109638318,2,2,2.0,20,2789,9898.0,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
467,20,85.0,9.271341393533582,Reg,Lvl,AllPub,Inside,Gtl,7,5,1970,1970,Tar&Grv,Plywood,Plywood,0.0,3,2,CBlock,4,1,Gd,GLQ,778,Unf,0,499,1277,GasA,4,Y,SBrkr,1277,0,0,7.15305163493748,1,0,1,0,2,1,3,5,Typ,1,Attchd,1970.0,Unf,2,526,5,5,Y,0,0,0,0,176,0,3,1,Missing,0,4,2007,WD,Normal,12.025755079404917,37,37,2.0,176,2554,8939.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
468,70,79.0,9.15704507491796,Reg,Lvl,AllPub,Inside,Gtl,5,7,1942,1995,CompShg,MetalSd,MetalSd,224.0,3,4,CBlock,4,4,No,LwQ,386,Unf,0,342,728,GasA,0,Y,SBrkr,888,756,0,7.405495663199472,0,0,1,1,3,1,2,7,Typ,2,Attchd,1942.0,Unf,1,312,5,5,Y,168,0,0,0,0,0,3,2,Missing,0,6,2007,WD,Normal,11.89478753335453,65,12,1.5,0,2372,8220.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
469,20,98.0,9.343909263897595,IR1,Lvl,AllPub,Inside,Gtl,8,5,2006,2006,CompShg,VinylSd,VinylSd,248.0,2,4,PConc,2,4,No,Unf,0,Unf,0,1626,1626,GasA,0,Y,SBrkr,1634,0,0,7.399398083331354,0,0,2,0,3,1,2,7,Typ,1,Attchd,2006.0,RFn,3,866,5,5,Y,0,44,0,0,0,0,3,2,Missing,0,5,2007,WD,Normal,12.429220196836384,1,1,2.0,44,3260,13072.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
470,60,76.0,9.1369090938903,IR1,Lvl,AllPub,Corner,Gtl,6,5,1993,1993,CompShg,HdBoard,HdBoard,120.0,2,4,PConc,2,4,No,GLQ,426,Unf,0,406,832,GasA,0,Y,SBrkr,832,878,0,7.444833273892193,0,0,2,1,3,1,2,7,Typ,0,Attchd,1993.0,RFn,2,506,5,5,Y,144,70,0,0,0,0,3,2,Missing,0,6,2008,WD,Normal,12.138869243416009,15,15,2.5,70,2542,10260.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
471,120,69.0,8.82776136765472,IR1,Lvl,AllPub,Corner,Gtl,8,5,1985,1985,CompShg,HdBoard,HdBoard,0.0,2,4,PConc,2,4,Av,GLQ,368,BLQ,1120,0,1488,GasA,4,Y,SBrkr,1502,0,0,7.315218389752975,1,0,1,1,1,1,2,4,Typ,0,Attchd,1985.0,RFn,2,528,5,5,Y,0,54,0,0,140,0,3,2,Missing,0,6,2010,WD,Normal,12.264346270624156,25,25,2.5,194,2990,12016.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
472,60,92.0,9.38873757187798,Reg,Lvl,AllPub,Inside,Gtl,7,6,1977,1977,WdShake,WdShing,Plywood,0.0,3,4,CBlock,2,4,No,Unf,0,Unf,0,808,808,GasA,4,Y,SBrkr,1161,808,0,7.585788821732034,0,0,2,1,3,1,3,8,Typ,1,Attchd,1977.0,RFn,2,534,5,5,Y,0,0,0,0,276,0,3,2,Missing,0,11,2007,WD,Normal,12.154784614286667,30,30,2.5,276,2777,13783.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
473,180,35.0,8.209580483475577,Reg,Lvl,AllPub,Inside,Gtl,6,5,2005,2005,CompShg,VinylSd,VinylSd,80.0,3,4,PConc,2,4,Gd,GLQ,459,Unf,0,88,547,GasA,0,Y,SBrkr,1072,0,0,6.9782137426306985,1,0,1,0,2,1,3,5,Typ,0,Basment,2005.0,RFn,2,525,5,5,Y,0,28,0,0,0,0,3,2,Missing,0,6,2008,WD,Normal,11.90497430948018,3,3,2.0,28,1619,6432.0,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
474,20,110.0,9.614337736809311,IR1,Lvl,AllPub,Inside,Gtl,8,5,2006,2007,CompShg,VinylSd,VinylSd,304.0,2,4,PConc,0,4,Gd,GLQ,1350,Unf,0,626,1976,GasA,0,Y,SBrkr,1976,0,0,7.589335823170617,1,0,2,0,2,1,2,7,Typ,1,Attchd,2006.0,RFn,3,908,5,5,Y,250,63,0,0,0,0,3,2,Missing,0,7,2007,New,Partial,12.994532278619134,1,0,3.0,63,3952,15808.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
475,120,41.0,8.581294116822761,Reg,Lvl,AllPub,Inside,Gtl,8,5,2000,2000,CompShg,CemntBd,CmentBd,0.0,2,4,PConc,2,4,Av,GLQ,1196,Unf,0,298,1494,GasA,0,Y,SBrkr,1652,0,0,7.410347097821024,1,0,2,0,2,1,0,6,Typ,0,Attchd,2000.0,RFn,2,499,5,5,Y,96,48,0,0,0,0,3,2,Missing,0,8,2007,WD,Normal,12.433212202169727,7,7,3.0,48,3146,13216.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
476,20,80.0,9.0455836463617,Reg,Lvl,AllPub,Corner,Gtl,5,6,1963,1963,CompShg,HdBoard,HdBoard,0.0,3,4,CBlock,4,4,No,GLQ,630,Unf,0,340,970,GasA,4,Y,SBrkr,970,0,0,6.878326468291325,1,0,1,0,2,1,3,5,Typ,0,Detchd,1996.0,Unf,2,624,5,5,Y,0,24,0,0,192,0,3,2,Missing,0,7,2007,WD,Normal,11.794345471549745,44,44,2.0,216,1940,4850.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
477,20,75.0,9.482350275033667,Reg,Lvl,AllPub,Inside,Mod,6,5,1997,1998,CompShg,VinylSd,VinylSd,215.0,3,4,PConc,2,4,Gd,GLQ,994,Unf,0,484,1478,GasA,0,Y,SBrkr,1493,0,0,7.309212365692763,1,0,2,0,3,1,2,7,Typ,1,Attchd,1997.0,Fin,2,508,5,5,Y,140,39,0,0,0,0,3,2,Missing,0,4,2008,WD,Normal,12.249615734512616,11,10,3.0,39,2971,8958.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
478,60,105.0,9.524713059681009,Reg,Lvl,AllPub,Inside,Gtl,9,5,2006,2006,CompShg,VinylSd,VinylSd,772.0,0,4,PConc,2,4,Av,Unf,0,Unf,0,2153,2052,GasA,0,Y,SBrkr,2069,574,0,7.880048200971577,0,0,2,1,3,1,0,9,Typ,1,BuiltIn,2006.0,Fin,3,694,5,5,Y,414,84,0,0,0,0,3,2,Missing,0,3,2007,WD,Normal,12.847929163278051,1,1,2.5,84,4695,23787.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
479,20,79.0,9.272187775302262,Reg,Lvl,AllPub,Inside,Gtl,8,5,2007,2008,CompShg,VinylSd,VinylSd,336.0,2,4,PConc,0,4,Gd,GLQ,1288,Unf,0,417,1705,GasA,0,Y,SBrkr,1718,0,0,7.449498005382849,1,0,2,0,3,1,2,7,Typ,1,Attchd,2007.0,RFn,3,826,5,5,Y,208,44,0,0,0,0,3,2,Missing,0,9,2009,WD,Normal,12.601490784782536,2,1,3.0,44,3423,13744.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
480,30,50.0,8.68710472813351,Reg,Bnk,AllPub,Inside,Gtl,4,7,1937,2000,CompShg,Stucco,Stucco,435.0,3,4,BrkTil,1,4,No,Rec,168,Unf,0,739,907,GasA,4,Y,SBrkr,1131,0,0,7.0317412587631285,0,0,1,0,2,1,3,7,Typ,0,Detchd,1995.0,Unf,2,672,5,5,Y,0,72,0,0,0,0,3,3,Missing,0,3,2007,WD,Alloca,11.401681006153428,70,7,1.0,72,2038,4524.0,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
481,20,98.0,9.682466746602897,IR1,Lvl,AllPub,FR2,Gtl,9,5,2004,2005,CompShg,VinylSd,VinylSd,378.0,2,4,PConc,0,4,Gd,GLQ,1261,Unf,0,572,1833,GasA,0,Y,SBrkr,1850,0,0,7.523481312573497,1,0,2,0,3,1,2,8,Typ,1,Attchd,2004.0,Fin,3,772,5,5,Y,519,112,0,0,0,0,3,2,Missing,0,3,2006,WD,Normal,12.694655727828804,2,1,3.0,112,3683,16650.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
482,20,72.0,9.37982994995476,IR1,HLS,AllPub,Inside,Gtl,9,5,2003,2004,CompShg,VinylSd,VinylSd,562.0,2,4,PConc,0,4,Gd,GLQ,1567,Unf,0,225,1792,GasA,0,Y,SBrkr,1792,0,0,7.491645473605133,1,0,2,0,2,1,0,6,Typ,1,Attchd,2003.0,Fin,3,874,5,5,Y,206,49,0,0,0,0,3,2,Missing,0,8,2006,WD,Normal,12.832013750189883,3,2,3.0,49,3584,16128.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
483,70,50.0,7.824445930877619,Reg,Lvl,AllPub,Corner,Gtl,7,8,1915,2005,CompShg,Stucco,Stucco,0.0,2,4,PConc,4,4,No,ALQ,299,Unf,0,611,910,GasA,0,Y,SBrkr,916,910,0,7.510430556378006,1,0,1,1,4,1,0,7,Min2,1,Attchd,1915.0,Unf,1,164,1,1,Y,0,0,0,0,0,0,3,2,Missing,0,6,2009,WD,Normal,11.951186847493476,94,4,2.5,0,2736,12782.0,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
484,120,32.0,8.412054873292933,Reg,Lvl,AllPub,FR2,Gtl,6,5,1998,1998,CompShg,VinylSd,VinylSd,116.0,3,4,PConc,0,4,No,GLQ,897,Unf,0,319,1216,GasA,0,Y,SBrkr,1216,0,0,7.104144092987527,1,0,2,0,2,1,3,5,Typ,0,Attchd,1998.0,Unf,2,402,5,5,Y,0,125,0,0,0,0,3,2,Missing,0,5,2006,WD,Normal,12.00762780434872,8,8,3.0,125,2432,7296.0,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
485,20,69.0,8.95660873889395,IR1,Lvl,AllPub,Corner,Gtl,5,7,1962,2001,CompShg,HdBoard,Plywood,0.0,3,2,CBlock,4,4,No,ALQ,588,Unf,0,411,999,GasA,2,Y,SBrkr,999,0,0,6.907755278982137,1,0,1,0,3,1,2,6,Typ,0,Detchd,1963.0,Unf,1,264,5,5,Y,0,132,0,0,0,0,3,2,Missing,0,3,2007,WD,Normal,11.794345471549745,45,6,2.0,132,1998,4995.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
486,20,80.0,9.169622538697624,Reg,Lvl,AllPub,Inside,Gtl,5,7,1950,2007,CompShg,MetalSd,MetalSd,0.0,2,4,CBlock,4,4,No,ALQ,607,Unf,0,506,1113,GasA,2,Y,SBrkr,1113,0,0,7.01571242048723,0,0,1,0,3,1,2,5,Typ,1,Attchd,1950.0,Unf,1,264,5,5,Y,0,80,120,0,0,0,3,2,Missing,0,7,2009,WD,Normal,11.898194668458824,59,2,1.0,200,2226,5565.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
487,20,79.0,9.238927828828094,Reg,Lvl,AllPub,Inside,Gtl,5,7,1965,1965,CompShg,MetalSd,MetalSd,168.0,3,4,CBlock,4,4,No,ALQ,836,Unf,0,237,1073,GasA,4,Y,SBrkr,1073,0,0,6.97914527506881,1,0,1,1,3,1,3,6,Typ,0,Attchd,1965.0,RFn,2,515,5,5,Y,0,0,0,0,0,0,3,2,Missing,0,6,2007,WD,Normal,11.95761769646754,42,42,2.5,0,2146,5365.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
488,20,70.0,9.412791300065305,IR1,Lvl,AllPub,Inside,Gtl,5,6,1971,1971,CompShg,Plywood,Plywood,0.0,3,4,CBlock,2,4,Av,ALQ,998,Unf,0,486,1484,GasA,2,Y,SBrkr,1484,0,0,7.3031700512368,0,0,2,0,3,1,3,7,Typ,1,Attchd,1971.0,Unf,2,487,5,5,Y,224,0,0,0,180,0,3,2,Missing,0,2,2007,WD,Normal,12.07254696717504,36,36,2.0,180,2968,7420.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
